,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
2997,MERCEDES-BENZ,E 400 4MATIC WAGON,STATION WAGON - MID-SIZE,3.0,6,AS,Z,12.4,8.9,10.8,253,7
2998,MERCEDES-BENZ,E 400 CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,11.5,8.1,10.0,233,7
2999,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,AS,Z,12.9,9.6,11.4,270,7
3000,MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS,Z,13.7,9.2,11.7,275,7
3001,MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8,AS,Z,13.4,8.9,11.4,268,7
3002,MERCEDES-BENZ,G 550,SUV - STANDARD,5.5,8,AS,Z,19.0,16.5,17.9,401,7
3003,MERCEDES-BENZ,GL 350 BLUETEC 4MATIC,SUV - STANDARD,3.0,6,AS,D,13.6,10.0,12.0,322,7
3004,MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,3.0,6,AS,Z,15.2,12.6,14.0,298,7
3005,MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,4.7,8,AS,Z,17.5,13.1,15.5,365,7
3006,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4,AS,Z,9.8,7.4,8.7,203,7
3007,MERCEDES-BENZ,GLE 350d 4MATIC,SUV - STANDARD,3.0,6,A,D,10.1,8.0,9.2,246,9
3008,MERCEDES-BENZ,GLE 350d 4MATIC COUPE,SUV - STANDARD,3.0,6,A,D,10.4,8.2,9.4,253,9
3009,MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3.0,6,AS,Z,13.3,10.4,12.0,282,7
3010,MERCEDES-BENZ,GLE 450 AMG SPORT 4MATIC COUPE,SUV - STANDARD,3.0,6,A,Z,13.6,10.2,12.0,281,9
3011,MERCEDES-BENZ,GLE 550 4MATIC,SUV - STANDARD,4.7,8,AS,Z,16.2,11.8,14.2,335,7
3012,MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6.0,12,AS,Z,18.2,11.7,15.3,359,7
3013,MERCEDES-BENZ,METRIS CARGO,SPECIAL PURPOSE VEHICLE,2.0,4,AS,Z,10.8,9.5,10.2,233,7
3014,MERCEDES-BENZ,METRIS PASSENGER,SPECIAL PURPOSE VEHICLE,2.0,4,AS,Z,11.5,10.2,10.9,248,7
3015,MERCEDES-BENZ,S 400 4MATIC SWB,MID-SIZE,3.0,6,AS,Z,12.6,8.6,10.8,253,7
3016,MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,AS,Z,14.7,9.1,12.2,294,7
3017,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,AS,Z,14.8,9.8,12.5,287,7
3018,MERCEDES-BENZ,S 550 4MATIC COUPE,COMPACT,4.7,8,AS,Z,14.4,9.8,12.3,289,7
3019,MERCEDES-BENZ,S 600,FULL-SIZE,6.0,12,AS,Z,17.3,11.0,14.5,340,7
3020,MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,AS,Z,14.6,9.6,12.3,289,7
3021,MERCEDES-BENZ,SLK 300,TWO-SEATER,2.0,4,A,Z,9.6,7.3,8.5,199,9
3022,MERCEDES-BENZ,SLK 350,TWO-SEATER,3.5,6,AS,Z,11.1,8.1,9.8,229,7
3023,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,AS,Z,8.7,6.6,7.7,181,6
3024,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M,Z,8.4,6.0,7.3,172,6
3025,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,AS,Z,8.7,6.6,7.7,181,6
3026,MINI,COOPER 5 DOOR,SUBCOMPACT,1.5,3,M,Z,8.2,6.0,7.2,170,6
3027,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,AS,Z,9.4,7.0,8.3,195,6
3028,MINI,COOPER CLUBMAN,MID-SIZE,1.5,3,M,Z,9.5,6.6,8.2,194,6
3029,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS,Z,8.7,6.6,7.7,181,6
3030,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,M,Z,8.2,6.0,7.2,170,6
3031,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,AS,Z,9.2,7.0,8.2,193,6
3032,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,M,Z,10.0,7.0,8.7,203,6
3033,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,AS,Z,9.2,7.0,8.2,193,6
3034,MINI,COOPER S 5 DOOR,SUBCOMPACT,2.0,4,M,Z,10.0,7.0,8.7,203,6
3035,MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4,AS,Z,9.7,7.0,8.5,198,6
3036,MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4,M,Z,10.6,7.4,9.2,215,6
3037,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,AS,Z,9.7,7.0,8.5,198,6
3038,MINI,COOPER S CONVERTIBLE,MINICOMPACT,2.0,4,M,Z,10.0,7.0,8.7,203,6
3039,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,AS,Z,10.1,7.7,9.0,212,6
3040,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M,Z,9.4,7.6,8.6,201,6
3041,MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,AS,Z,10.1,7.7,9.0,212,6
3042,MINI,COOPER S PACEMAN ALL4,COMPACT,1.6,4,M,Z,9.4,7.6,8.6,201,6
3043,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,AS,Z,9.4,7.5,8.5,199,6
3044,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,M,Z,10.4,7.7,9.2,214,6
3045,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,AS,Z,10.1,7.7,9.0,212,6
3046,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M,Z,9.4,7.6,8.6,201,6
3047,MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,AS,Z,10.1,7.7,9.0,212,6
3048,MINI,JOHN COOPER WORKS PACEMAN ALL4,COMPACT,1.6,4,M,Z,9.4,7.6,8.6,201,6
3049,MITSUBISHI,LANCER,COMPACT,2.0,4,AV,X,8.6,6.8,7.8,181,6
3050,MITSUBISHI,LANCER,COMPACT,2.0,4,M,X,9.6,7.0,8.4,198,5
3051,MITSUBISHI,LANCER,COMPACT,2.4,4,AV,X,9.8,7.6,8.8,204,6
3052,MITSUBISHI,LANCER,COMPACT,2.4,4,M,X,10.5,7.7,9.2,217,5
3053,MITSUBISHI,LANCER 4WD,COMPACT,2.4,4,AV,X,10.2,7.8,9.1,210,6
3054,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,AV,X,9.2,7.1,8.3,191,6
3055,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2.0,4,M,X,9.9,7.2,8.7,203,5
3057,MITSUBISHI,MIRAGE,COMPACT,1.2,3,M,X,7.0,5.6,6.3,147,5
3058,MITSUBISHI,OUTLANDER,SUV - SMALL,2.4,4,AV,X,9.2,7.5,8.4,193,6
3059,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,AV,X,9.7,8.1,9.0,207,6
3060,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,3.0,6,AS,Z,11.9,8.5,10.4,238,6
3061,MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV,X,9.6,7.6,8.7,202,6
3062,MITSUBISHI,RVR,SUV - SMALL,2.0,4,M,X,10.3,8.0,9.3,214,5
3063,MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV,X,10.5,8.6,9.6,223,6
3064,NISSAN,370Z,TWO-SEATER,3.7,6,AS,Z,12.6,9.2,11.1,260,7
3065,NISSAN,370Z,TWO-SEATER,3.7,6,M,Z,13.3,9.3,11.5,269,6
3066,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,AS,Z,13.1,9.6,11.5,270,7
3067,NISSAN,370Z ROADSTER,TWO-SEATER,3.7,6,M,Z,13.6,9.7,11.8,278,6
3069,NISSAN,ALTIMA 3.5,MID-SIZE,3.5,6,AV,X,10.3,7.4,9.0,212,7
3070,NISSAN,ALTIMA SR,MID-SIZE,2.5,4,AV,X,8.9,6.3,7.7,181,7
3071,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,A,X,13.6,10.4,12.1,285,5
3072,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M,X,12.2,10.2,11.3,266,5
3073,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,4.0,6,A,X,14.8,10.3,12.7,300,5
3074,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,A,X,15.7,11.3,13.7,322,5
3075,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4.0,6,M,X,15.0,11.2,13.3,313,6
3076,NISSAN,GT-R,SUBCOMPACT,3.8,6,AM,Z,14.3,10.5,12.6,294,6
3077,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV,Z,8.5,7.2,7.9,186,7
3078,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M,Z,8.5,6.9,7.8,183,6
3079,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV,Z,8.8,7.5,8.2,194,7
3080,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M,Z,8.9,7.5,8.3,194,6
3081,NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,AV,Z,9.4,8.1,8.8,208,8
3082,NISSAN,MAXIMA,MID-SIZE,3.5,6,AV,Z,10.9,7.8,9.5,223,7
3083,NISSAN,MICRA,COMPACT,1.6,4,A,X,8.8,6.6,7.8,184,4
3084,NISSAN,MICRA,COMPACT,1.6,4,M,X,8.6,6.6,7.7,182,5
3085,NISSAN,MURANO,STATION WAGON - MID-SIZE,3.5,6,AV,X,11.0,8.2,9.8,230,7
3086,NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,AV,X,11.2,8.3,9.9,232,7
3094,NISSAN,SENTRA,MID-SIZE,1.8,4,M,X,8.9,6.6,7.9,184,6
3096,NISSAN,VERSA,MID-SIZE,1.6,4,M,X,8.6,6.5,7.6,179,5
3097,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AM,Z,11.6,8.4,10.1,238,7
3098,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M,Z,12.3,8.6,10.6,249,7
3099,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,AM,Z,11.5,8.4,10.1,236,7
3100,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M,Z,12.3,8.7,10.7,251,7
3101,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,AM,Z,12.7,9.0,11.0,259,7
3102,PORSCHE,911 CARRERA GTS,MINICOMPACT,3.8,6,M,Z,12.9,9.0,11.2,262,7
3103,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,AM,Z,12.7,9.2,11.1,260,7
3104,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,M,Z,13.4,9.3,11.6,272,7
3105,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM,Z,11.9,8.7,10.5,245,7
3106,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M,Z,12.4,8.7,10.7,252,7
3107,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM,Z,12.2,8.7,10.6,250,7
3108,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M,Z,12.5,8.9,10.9,255,7
3109,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM,Z,11.7,8.5,10.2,240,7
3110,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M,Z,12.3,8.7,10.7,251,7
3111,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM,Z,11.9,8.8,10.5,246,7
3112,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M,Z,12.5,9.0,10.9,257,7
3113,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,AM,Z,12.7,9.2,11.1,260,7
3114,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3.8,6,M,Z,13.0,9.2,11.3,265,7
3115,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,AM,Z,13.1,9.4,11.4,268,7
3116,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M,Z,13.4,9.3,11.6,272,7
3117,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM,Z,12.2,8.9,10.7,251,7
3118,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M,Z,12.7,8.9,11.0,258,7
3119,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM,Z,12.5,9.1,11.0,257,7
3120,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M,Z,12.9,9.2,11.2,262,7
3121,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM,Z,16.0,11.5,14.0,329,7
3122,PORSCHE,911 GT3RS,TWO-SEATER,4.0,6,AM,Z,16.3,11.8,14.3,334,7
3123,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,AM,Z,12.3,8.9,10.8,253,7
3124,PORSCHE,911 TARGA 4,MINICOMPACT,3.4,6,M,Z,12.9,9.0,11.1,261,7
3125,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,AM,Z,12.8,9.3,11.2,260,7
3126,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M,Z,13.1,9.2,11.4,267,7
3127,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM,Z,13.7,9.6,11.9,278,7
3128,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM,Z,13.7,9.6,11.9,278,7
3129,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM,Z,13.7,9.6,11.9,278,7
3130,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM,Z,13.7,9.6,11.9,278,7
3131,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AM,Z,10.7,7.4,9.2,217,7
3132,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M,Z,11.5,7.9,9.9,232,6
3133,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM,Z,10.9,7.7,9.5,222,7
3134,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,M,Z,12.1,8.9,10.7,250,6
3135,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,AM,Z,11.3,7.9,9.8,230,7
3136,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,M,Z,11.9,8.6,10.4,245,6
3137,PORSCHE,BOXSTER SPYDER,TWO-SEATER,3.8,6,M,Z,13.1,9.9,11.6,272,6
3138,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A,Z,13.5,9.7,11.8,277,8
3139,PORSCHE,CAYENNE DIESEL (modified),SUV - STANDARD,3.0,6,A,D,11.2,8.4,9.8,270,8
3140,PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,A,Z,14.8,10.4,12.8,300,8
3142,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A,Z,16.7,11.2,14.2,334,8
3143,PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A,Z,16.9,11.2,14.3,336,8
3144,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,AM,Z,10.7,7.4,9.2,217,7
3145,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M,Z,11.5,7.9,9.9,232,6
3146,PORSCHE,CAYMAN GT4,TWO-SEATER,3.8,6,M,Z,13.3,10.1,11.8,277,6
3147,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,AM,Z,10.9,7.7,9.5,222,7
3148,PORSCHE,CAYMAN GTS,TWO-SEATER,3.4,6,M,Z,12.1,8.9,10.7,250,6
3149,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM,Z,11.3,7.9,9.8,230,7
3150,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,M,Z,11.9,8.6,10.4,245,6
3151,PORSCHE,MACAN S,SUV - SMALL,3.0,6,A,Z,13.7,10.3,12.2,285,7
3152,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A,Z,14.2,10.1,12.3,287,7
3153,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM,Z,12.9,8.4,10.9,255,7
3154,PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8,AM,Z,15.1,9.7,12.7,298,7
3155,PORSCHE,PANAMERA S,FULL-SIZE,3.0,6,AM,Z,13.4,8.8,11.4,267,7
3156,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM,Z,13.1,8.7,11.1,262,7
3157,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM,Z,13.4,8.8,11.4,267,7
3158,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3.0,6,AM,Z,13.7,8.9,11.5,271,7
3159,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM,Z,15.3,9.7,12.8,300,7
3160,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8,AM,Z,15.4,9.8,12.9,303,7
3161,PORSCHE,PANAMERA TURBO S,FULL-SIZE,4.8,8,AM,Z,15.3,9.7,12.8,300,7
3162,PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,AM,Z,15.4,9.8,12.9,303,7
3163,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A,X,13.9,9.5,11.9,279,8
3164,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A,E,19.4,13.6,16.8,279,8
3165,RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6,A,X,12.9,9.3,11.3,264,8
3166,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,17.1,12.0,14.8,348,6
3167,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,15.8,10.9,13.6,319,8
3168,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A,D,11.6,8.4,10.2,272,8
3169,RAM,1500 ECODIESEL HFE,PICKUP TRUCK - STANDARD,3.0,6,A,D,11.3,8.0,9.8,264,8
3170,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A,X,14.6,10.1,12.6,294,8
3171,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A,E,20.5,14.5,17.8,296,8
3172,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,17.7,12.7,15.4,362,6
3173,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A,X,16.2,11.5,14.1,330,8
3174,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3.0,6,A,D,12.1,8.8,10.6,283,8
3175,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A,X,11.2,8.1,9.8,231,9
3176,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS,Z,19.2,12.4,16.1,373,8
3177,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS,Z,19.2,12.4,16.1,373,8
3178,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS,Z,20.9,12.7,17.2,403,8
3179,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS,Z,20.7,12.9,17.2,404,8
3180,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS,Z,20.9,12.7,17.2,403,8
3181,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,AS,Z,20.7,12.9,17.2,404,8
3182,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS,Z,18.8,11.8,15.6,367,8
3183,SCION,FR-S,MINICOMPACT,2.0,4,AS,Z,9.6,7.0,8.4,197,6
3184,SCION,FR-S,MINICOMPACT,2.0,4,M,Z,10.9,7.9,9.6,224,6
3185,SCION,iM,MID-SIZE,1.8,4,AV,X,8.3,6.3,7.4,173,7
3186,SCION,iM,MID-SIZE,1.8,4,M,X,8.6,6.6,7.7,180,6
3187,SCION,tC,COMPACT,2.5,4,AS,X,10.2,7.6,9.0,211,6
3188,SCION,tC,COMPACT,2.5,4,M,X,10.2,7.7,9.0,210,6
3189,SMART,FORTWO CABRIOLET,TWO-SEATER,0.9,3,AM,Z,7.5,6.1,6.9,157,6
3190,SMART,FORTWO COUPE,TWO-SEATER,0.9,3,AM,Z,7.5,6.1,6.9,157,6
3191,SUBARU,BRZ,MINICOMPACT,2.0,4,AS,Z,9.6,7.0,8.4,197,6
3192,SUBARU,BRZ,MINICOMPACT,2.0,4,M,Z,10.9,7.9,9.6,224,6
3193,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV,Z,10.2,8.5,9.4,222,8
3194,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.5,8.7,204,6
3195,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M,X,10.6,8.4,9.6,227,6
3196,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV,X,8.5,6.4,7.6,177,6
3197,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M,X,9.5,7.0,8.4,197,5
3198,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV,X,8.5,6.4,7.6,177,6
3199,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,M,X,9.5,7.0,8.4,197,5
3200,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV,X,9.0,6.5,7.9,185,6
3201,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M,X,10.7,7.8,9.4,220,6
3202,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV,X,11.9,8.2,10.2,239,6
3203,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,X,9.3,7.1,8.3,196,6
3204,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M,X,11.0,8.2,9.7,228,6
3205,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV,X,12.0,8.6,10.5,246,6
3206,SUBARU,WRX,COMPACT,2.0,4,AV,Z,12.5,9.5,11.2,254,8
3207,SUBARU,WRX,COMPACT,2.0,4,M,Z,11.3,8.4,10.0,233,6
3208,SUBARU,WRX,COMPACT,2.5,4,M,Z,13.8,10.2,12.2,285,6
3209,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV,X,9.1,7.0,8.1,191,6
3210,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M,X,10.2,7.7,9.1,214,5
3211,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV,X,7.9,6.9,7.5,175,6
3212,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS,X,14.2,11.1,12.8,298,5
3213,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS,X,14.2,11.1,12.8,298,5
3214,TOYOTA,AVALON,MID-SIZE,3.5,6,AS,X,11.4,7.6,9.7,225,6
3215,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS,X,9.4,6.7,8.2,192,6
3216,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS,X,11.0,7.7,9.5,222,6
3219,TOYOTA,COROLLA,MID-SIZE,1.8,4,A,X,8.6,6.5,7.6,179,4
3221,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,7.9,6.1,7.1,166,7
3222,TOYOTA,COROLLA,MID-SIZE,1.8,4,M,X,8.4,6.4,7.5,174,6
3225,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS,X,12.5,9.3,11.1,260,6
3226,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS,X,13.0,9.8,11.6,272,6
3227,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV,X,8.6,8.4,8.5,198,6
3228,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV,X,8.4,8.3,8.4,195,6
3232,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS,X,10.1,7.7,9.0,212,6
3233,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS,X,10.5,8.2,9.5,220,6
3234,TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV,X,6.9,7.6,7.2,169,6
3235,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS,X,10.0,7.6,8.9,208,6
3236,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS,X,10.6,8.1,9.4,220,6
3238,TOYOTA,SIENNA,MINIVAN,3.5,6,AS,X,13.0,9.5,11.4,267,6
3239,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS,X,14.4,10.2,12.5,290,6
3240,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS,X,12.0,10.0,11.1,261,6
3241,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS,X,12.6,10.0,11.4,267,6
3242,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS,X,12.7,10.5,11.7,274,6
3243,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M,X,12.4,11.4,11.9,279,5
3244,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS,X,13.1,10.5,11.9,280,6
3245,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M,X,13.6,11.2,12.5,292,6
3246,TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,3.5,6,M,X,13.8,11.7,12.9,300,6
3247,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS,X,15.9,12.3,14.3,335,6
3248,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS,X,17.3,13.0,15.4,360,6
3249,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS,X,16.9,12.9,15.1,351,6
3250,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS,X,18.2,14.1,16.3,380,6
3251,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS,X,11.6,9.0,10.4,244,6
3252,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS,X,12.5,9.0,10.9,256,6
3253,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS,X,11.6,9.2,10.5,241,6
3254,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS,X,12.8,9.3,11.3,263,6
3255,TOYOTA,YARIS,COMPACT,1.5,4,AS,X,7.2,5.6,6.4,151,6
3256,TOYOTA,YARIS (SIL),COMPACT,1.5,4,M,X,7.6,5.7,6.7,157,6
